Row ID,Postal Code,Sales
2170.0,44240.0,71.976
2171.0,44240.0,107.982
2172.0,76903.0,305.312
2173.0,94122.0,19.752
2174.0,77070.0,9.264
2175.0,77041.0,61.792
2176.0,84106.0,45.68
2177.0,84106.0,60.12
2178.0,84106.0,41.72
2179.0,84106.0,71.6
2180.0,10009.0,85.232
2181.0,10009.0,44.4
2182.0,10009.0,442.764
2183.0,10009.0,3999.95
2184.0,10009.0,199.95
2185.0,10009.0,63.68
2186.0,93905.0,54.896
2187.0,35810.0,29.0
2188.0,47201.0,70.08
2189.0,47201.0,121.3
2190.0,47201.0,1454.49
2191.0,90049.0,60.81
2192.0,98105.0,153.552
2193.0,98105.0,65.34
2194.0,98105.0,123.92
2195.0,98105.0,35.1
2196.0,98105.0,44.75
2197.0,37918.0,4.704
2198.0,36116.0,14.67
2199.0,19120.0,15.552
2200.0,19120.0,5.232
2201.0,72209.0,22.2
2202.0,72209.0,881.93
2203.0,98103.0,6.096
2204.0,98103.0,191.82
2205.0,17602.0,20.104
2206.0,37620.0,67.56
2207.0,60505.0,29.932
2208.0,60505.0,38.272
2209.0,10009.0,16.52
2210.0,6824.0,832.93
2211.0,6824.0,43.8
2212.0,48146.0,167.292
2213.0,10035.0,27.42
2214.0,95123.0,1.44
2215.0,95123.0,61.776
2216.0,95123.0,241.96
2217.0,95123.0,108.608
2218.0,32216.0,2.816
2219.0,94110.0,9.984
2220.0,94110.0,14.98
2221.0,94110.0,1145.6
2222.0,43302.0,485.94
2223.0,43302.0,37.376
2224.0,43302.0,70.686
2225.0,19134.0,54.816
2226.0,80122.0,72.294
2227.0,78745.0,2.896
2228.0,78745.0,124.792
2229.0,10024.0,330.588
2230.0,94122.0,673.568
2231.0,94122.0,52.98
2232.0,46350.0,526.45
2233.0,60610.0,228.92
2234.0,97206.0,319.968
2235.0,,205.03
2236.0,46203.0,190.86
2237.0,46203.0,24.32
2238.0,84604.0,44.4
2239.0,60610.0,44.4
2240.0,90049.0,1016.792
2241.0,90049.0,38.136
2242.0,19134.0,494.982
2243.0,91104.0,56.56
2244.0,91104.0,5.56
2245.0,91104.0,9.02
2246.0,91104.0,8.62
2247.0,91104.0,659.976
2248.0,90004.0,13.36
2249.0,90004.0,41.72
2250.0,90004.0,11.52
2251.0,90004.0,541.44
2252.0,90004.0,19.44
2253.0,92105.0,143.7
2254.0,94110.0,43.26
2255.0,94110.0,43.56
2256.0,4401.0,437.85
2257.0,4401.0,109.48
2258.0,94122.0,1212.96
2259.0,94122.0,18.54
2260.0,92024.0,5.0
2261.0,92024.0,371.97
2262.0,10035.0,166.24
2263.0,22204.0,359.97
2264.0,30318.0,499.98
2265.0,30318.0,5.28
2266.0,30318.0,8.26
2267.0,28110.0,7.968
2268.0,98115.0,12.96
2269.0,14609.0,6.48
2270.0,14609.0,6.984
2271.0,33180.0,47.96
2272.0,98105.0,199.74
2273.0,94122.0,435.26
2274.0,94122.0,1119.984
2275.0,90036.0,143.432
2276.0,90036.0,122.352
2277.0,38671.0,306.2
2278.0,38671.0,85.98
2279.0,38671.0,223.96
2280.0,98115.0,97.568
2281.0,98115.0,614.272
2282.0,98115.0,199.98
2283.0,6457.0,48.16
2284.0,47362.0,23.92
2285.0,47362.0,60.69
2286.0,37130.0,14.352
2287.0,24153.0,35.04
2288.0,43615.0,17.48
2289.0,90032.0,16.4
2290.0,98115.0,892.98
2291.0,31907.0,287.97
2292.0,31907.0,595.38
2293.0,31907.0,12.96
2294.0,10009.0,4.95
2295.0,6457.0,181.95
2296.0,10011.0,13.52
2297.0,10011.0,259.7
2298.0,10011.0,42.95
2299.0,10011.0,1399.93
2300.0,10011.0,503.96
2301.0,48640.0,12.72
2302.0,48640.0,11.52
2303.0,31907.0,316.0
2304.0,30076.0,723.92
2305.0,30076.0,106.32
2306.0,60623.0,141.372
2307.0,77041.0,27.216
2308.0,10009.0,390.75
2309.0,85345.0,280.792
2310.0,85345.0,68.448
2311.0,85345.0,88.04
2312.0,85345.0,15.872
2313.0,85345.0,215.592
2314.0,57103.0,14.62
2315.0,57103.0,416.32
2316.0,57103.0,43.0
2317.0,57103.0,182.94
2318.0,57103.0,60.83
2319.0,57103.0,389.97
2320.0,23223.0,194.32
2321.0,98115.0,265.93
2322.0,42420.0,94.74
2323.0,42420.0,60.64
2324.0,42420.0,76.3
2325.0,42420.0,364.8
2326.0,10035.0,79.872
2327.0,10035.0,46.384
2328.0,10035.0,12.96
2329.0,80525.0,14.352
2330.0,19140.0,547.136
2331.0,90004.0,41.96
2332.0,90004.0,41.7
2333.0,47905.0,277.4
2334.0,47905.0,5.78
2335.0,37042.0,69.216
2336.0,6824.0,10.86
2337.0,6824.0,426.79
2338.0,10009.0,25.92
2339.0,10009.0,45.92
2340.0,43229.0,10.72
2341.0,31088.0,41.86
2342.0,2038.0,63.2
2343.0,2038.0,113.97
2344.0,60623.0,123.552
2345.0,53209.0,490.32
2346.0,78207.0,70.08
2347.0,78207.0,1.272
2348.0,78207.0,557.585
2349.0,90032.0,9.024
2350.0,90032.0,69.456
2351.0,90032.0,10.86
2352.0,90032.0,79.47
2353.0,90032.0,10.08
2354.0,94122.0,1552.831
2355.0,94122.0,137.24
2356.0,94122.0,36.51
2357.0,94122.0,239.976
2358.0,10024.0,1579.746
2359.0,10024.0,1071.576
2360.0,10024.0,613.908
2361.0,10024.0,34.86
2362.0,10024.0,155.04
2363.0,43229.0,13.71
2364.0,22980.0,127.88
2365.0,22980.0,160.32
2366.0,22980.0,46.0
2367.0,95823.0,120.712
2368.0,20735.0,23.12
2369.0,45014.0,532.704
2370.0,45014.0,4.912
2371.0,2886.0,252.0
2372.0,60505.0,60.288
2373.0,60505.0,2.632
2374.0,60505.0,23.688
2375.0,60505.0,253.372
2376.0,30080.0,5.67
2377.0,43229.0,76.776
2378.0,43229.0,9.184
2379.0,91360.0,32.75
2380.0,44052.0,7.216
2381.0,44052.0,49.568
2382.0,44052.0,54.712
2383.0,93727.0,176.04
2384.0,93727.0,16.02
2385.0,93727.0,185.92
2386.0,93727.0,211.168
2387.0,93727.0,479.984
2388.0,92105.0,7.86
2389.0,92105.0,24.448
2390.0,10009.0,6.48
2391.0,10009.0,41.86
2392.0,10009.0,1619.91
2393.0,10009.0,113.92
2394.0,2148.0,39.68
2395.0,10035.0,37.6
2396.0,10035.0,59.9
2397.0,10035.0,37.0
2398.0,94109.0,5.76
2399.0,94109.0,16.68
2400.0,29501.0,628.81
2401.0,29501.0,56.45
2402.0,65807.0,94.2
2403.0,65807.0,28.4
2404.0,77340.0,956.6648
2405.0,90045.0,1115.91
2406.0,90045.0,128.744
2407.0,90045.0,79.92
2408.0,94122.0,24.2
2409.0,94122.0,359.976
2410.0,94122.0,211.84
2411.0,19120.0,5.68
2412.0,90036.0,7.52
2413.0,90045.0,11.96
2414.0,90045.0,629.064
2415.0,53209.0,754.45
2416.0,1040.0,301.96
2417.0,87105.0,595.0
2418.0,87105.0,79.872
2419.0,89431.0,2396.4
2420.0,92236.0,63.56
2421.0,92236.0,99.99
2422.0,60126.0,230.376
2423.0,60126.0,9.664
2424.0,45014.0,158.928
2425.0,45014.0,13.023
2426.0,45014.0,273.06
2427.0,45014.0,39.312
2428.0,76017.0,1.344
2429.0,76017.0,8.272
2430.0,76017.0,12.544
2431.0,94110.0,58.48
2432.0,98103.0,7.4
2433.0,10009.0,366.786
2434.0,77070.0,54.368
2435.0,22153.0,33.96
2436.0,22153.0,826.11
2437.0,87401.0,545.85
2438.0,80027.0,145.98
2439.0,80027.0,35.808
2440.0,33614.0,7.904
2441.0,7055.0,345.0
2442.0,7055.0,174.286
2443.0,7055.0,662.84
2444.0,7055.0,95.1
2445.0,7055.0,26.88
2446.0,7055.0,257.98
2447.0,90004.0,17.48
2448.0,19143.0,492.835
2449.0,29406.0,269.49
2450.0,95123.0,29.12
2451.0,10011.0,18.75
2452.0,10011.0,119.7
2453.0,10011.0,9.144
2454.0,10011.0,57.06
2455.0,10011.0,71.6
2456.0,10011.0,107.44
2457.0,10011.0,7.31
2458.0,10011.0,59.1
2459.0,10011.0,46.53
2460.0,7060.0,97.84
2461.0,98115.0,29.97
2462.0,98115.0,98.352
2463.0,10009.0,83.92
2464.0,10009.0,14.624
2465.0,10009.0,136.99
2466.0,10009.0,3.15
2467.0,23602.0,9.11
2468.0,23602.0,571.44
2469.0,23602.0,32.4
2470.0,23602.0,16.91
2471.0,28314.0,14.272
2472.0,28314.0,451.136
2473.0,28314.0,64.864
2474.0,90032.0,217.584
2475.0,90032.0,82.95
2476.0,90032.0,87.71
2477.0,90032.0,1101.48
2478.0,90036.0,1322.352
2479.0,10011.0,5.46
2480.0,75220.0,11.184
2481.0,75220.0,153.584
2482.0,98105.0,1003.62
2483.0,98105.0,35.168
2484.0,98105.0,1137.75
2485.0,98105.0,99.68
2486.0,98105.0,5.56
2487.0,19711.0,85.52
2488.0,19711.0,9.84
2489.0,19711.0,20.04
2490.0,10024.0,631.96
2491.0,10024.0,23.92
2492.0,90049.0,90.24
2493.0,14701.0,4548.81
2494.0,77095.0,300.93
2495.0,77095.0,719.96
2496.0,46544.0,647.84
2497.0,92037.0,64.17
2498.0,92037.0,124.46
2499.0,94109.0,9.584
2500.0,33178.0,37.608
2501.0,60076.0,12.224
2502.0,60076.0,2.304
2503.0,60076.0,9.36
2504.0,94110.0,7.38
2505.0,94122.0,53.72
2506.0,94122.0,8187.65
2507.0,94122.0,77.92
2508.0,77070.0,32.784
2509.0,90045.0,196.776
2510.0,90045.0,479.94
2511.0,73120.0,1117.92
2512.0,71203.0,106.5
2513.0,33614.0,45.66
2514.0,60623.0,95.968
2515.0,60623.0,47.992
2516.0,43402.0,264.32
2517.0,77095.0,604.656
2518.0,7090.0,129.93
2519.0,73120.0,20.16
2520.0,73120.0,29.46
2521.0,73120.0,868.59
2522.0,73120.0,12.96
2523.0,73120.0,5.5
2524.0,73120.0,121.6
2525.0,77041.0,42.048
2526.0,77041.0,25.488
2527.0,77041.0,6.9
2528.0,77041.0,9.648
2529.0,77041.0,7.968
2530.0,33311.0,10.368
2531.0,72209.0,114.2
2532.0,72209.0,17.96
2533.0,72209.0,12.67
2534.0,72209.0,339.96
2535.0,19120.0,1801.632
2536.0,92253.0,46.32
2537.0,44105.0,181.986
2538.0,44105.0,431.976
2539.0,44105.0,155.37
2540.0,94122.0,1348.704
2541.0,94122.0,700.152
2542.0,85254.0,111.888
2543.0,19134.0,143.952
2544.0,2148.0,173.94
2545.0,2148.0,14.76
2546.0,95123.0,205.92
2547.0,95123.0,102.833
2548.0,85023.0,2.304
2549.0,85023.0,1879.96
2550.0,85023.0,313.024
2551.0,85023.0,5.04
2552.0,42420.0,821.88
2553.0,42420.0,21.96
2554.0,29203.0,25.92
2555.0,32303.0,705.544
2556.0,10035.0,50.0
2557.0,77070.0,51.712
2558.0,33065.0,6.992
2559.0,84057.0,1406.86
2560.0,84057.0,15.75
2561.0,84057.0,323.1
2562.0,37211.0,9.216
2563.0,37211.0,10.368
2564.0,10009.0,15.02
2565.0,10009.0,33.82
2566.0,42104.0,71.0
2567.0,98226.0,25.12
2568.0,98226.0,2665.62
2569.0,10011.0,478.08
2570.0,43055.0,164.388
2571.0,43055.0,13.248
2572.0,60098.0,2.912
2573.0,75007.0,1399.944
2574.0,47905.0,526.45
2575.0,31907.0,16.23
2576.0,31907.0,319.9
2577.0,31907.0,11.36
2578.0,31907.0,675.12
2579.0,22304.0,62.82
2580.0,22304.0,489.92
2581.0,22304.0,19.44
2582.0,22304.0,16.68
2583.0,22304.0,155.35
2584.0,22304.0,12.42
2585.0,22304.0,187.98
2586.0,76117.0,6.608
2587.0,10024.0,248.57
2588.0,10024.0,22.23
2589.0,90004.0,5.98
2590.0,90004.0,246.168
2591.0,60090.0,14.136
2592.0,60090.0,601.47
2593.0,29483.0,79.1
2594.0,29483.0,327.84
2595.0,47201.0,180.96
2596.0,47201.0,914.97
2597.0,47201.0,587.97
2598.0,47201.0,530.34
2599.0,47201.0,14.94
2600.0,10024.0,121.94
2601.0,10024.0,122.71
2602.0,10035.0,14.94
2603.0,10035.0,1349.85
2604.0,10035.0,136.784
2605.0,10035.0,61.12
2606.0,32216.0,1.167
2607.0,92024.0,16.99
2608.0,76017.0,24.672
2609.0,76017.0,2.52
2610.0,76017.0,1218.735
2611.0,76017.0,5.904
2612.0,76017.0,15.696
2613.0,76017.0,6.096
2614.0,90045.0,41.568
2615.0,90049.0,230.28
2616.0,90049.0,18.288
2617.0,94110.0,5.78
2618.0,94110.0,121.68
2619.0,88220.0,4.17
2620.0,88220.0,67.04
2621.0,88220.0,37.32
2622.0,88220.0,18.45
2623.0,63116.0,25.92
2624.0,10024.0,11199.968
2625.0,10024.0,2399.6
2626.0,10024.0,63.9
2627.0,10024.0,52.99
2628.0,45503.0,60.864
2629.0,45503.0,652.995
2630.0,45503.0,11.22
2631.0,74133.0,14.94
2632.0,98103.0,39.96
2633.0,98103.0,42.624
2634.0,98103.0,220.96
2635.0,28314.0,4.928
2636.0,28314.0,7.23
2637.0,90045.0,323.1
2638.0,10035.0,19.04
2639.0,10035.0,13.128
2640.0,10035.0,64.14
2641.0,10035.0,858.24
2642.0,71901.0,29.99
2643.0,60505.0,186.048
2644.0,27604.0,36.792
2645.0,27604.0,18.624
2646.0,74133.0,57.69
2647.0,74133.0,42.81
2648.0,74133.0,12.96
2649.0,74133.0,821.88
2650.0,74133.0,104.85
2651.0,92345.0,424.9575
2652.0,84604.0,10.776
2653.0,84604.0,11.784
2654.0,84604.0,164.88
2655.0,84604.0,1292.94
2656.0,84604.0,25.584
2657.0,84604.0,261.74
2658.0,84604.0,14.4
2659.0,94110.0,10.86
2660.0,85234.0,883.84
2661.0,10035.0,1979.89
2662.0,10035.0,79.96
2663.0,65807.0,8.76
2664.0,38109.0,3.984
2665.0,38109.0,370.62
2666.0,38109.0,2.742
2667.0,79109.0,79.512
2668.0,79109.0,28.352
2669.0,90045.0,40.784
2670.0,90045.0,105.96
2671.0,1852.0,166.44
2672.0,1852.0,785.88
2673.0,1852.0,26.2
2674.0,1852.0,1325.85
2675.0,92024.0,166.44
2676.0,28806.0,8.76
2677.0,28806.0,43.584
2678.0,81001.0,11.088
2679.0,81001.0,25.164
2680.0,49201.0,14.4
2681.0,49201.0,619.95
2682.0,49201.0,89.52
2683.0,49201.0,350.973
2684.0,49201.0,164.99
2685.0,90004.0,312.552
2686.0,27360.0,95.952
2687.0,27360.0,3.204
2688.0,61604.0,3.98
2689.0,90032.0,15.7
2690.0,60653.0,5.248
2691.0,19134.0,5.346
2692.0,80112.0,15.48
2693.0,80112.0,108.576
2694.0,98115.0,109.9
2695.0,33012.0,15.384
2696.0,43130.0,30.352
2697.0,32216.0,821.3
2698.0,32216.0,22638.48
2699.0,32216.0,21.376
2700.0,32216.0,8.016
2701.0,32216.0,30.768
2702.0,32216.0,18.936
2703.0,32216.0,122.352
2704.0,21215.0,116.28
2705.0,10009.0,132.6
2706.0,88220.0,16.68
2707.0,88220.0,19.44
2708.0,88220.0,192.16
2709.0,90049.0,227.36
2710.0,90049.0,1919.976
2711.0,32216.0,12.828
2712.0,44107.0,45.888
2713.0,12180.0,60.12
2714.0,28403.0,302.376
2715.0,98105.0,13.9
2716.0,10024.0,129.98
2717.0,31907.0,71.98
2718.0,10024.0,377.97
2719.0,92627.0,124.36
2720.0,77095.0,23.976
2721.0,27511.0,8.376
2722.0,27511.0,58.24
2723.0,22304.0,81.2
2724.0,94591.0,14.45
2725.0,94591.0,95.648
2726.0,19120.0,359.97
2727.0,19120.0,350.352
2728.0,43615.0,1.641
2729.0,43615.0,629.958
2730.0,98105.0,6.63
2731.0,98105.0,799.96
2732.0,98105.0,107.53
2733.0,7060.0,73.98
2734.0,7060.0,5.58
2735.0,88001.0,49.12
2736.0,19711.0,377.97
2737.0,19711.0,42.28
2738.0,19711.0,299.97
2739.0,19711.0,89.98
2740.0,35244.0,477.24
2741.0,35244.0,25.98
2742.0,43055.0,46.72
2743.0,92037.0,35.34
2744.0,94122.0,257.64
2745.0,94122.0,125.976
2746.0,28540.0,79.992
2747.0,2038.0,700.056
2748.0,75034.0,27.168
2749.0,32303.0,8.226
2750.0,98115.0,585.552
2751.0,95687.0,423.28
2752.0,90008.0,225.296
2753.0,94122.0,5.56
2754.0,94122.0,323.37
2755.0,94122.0,783.96
2756.0,94122.0,1447.65
2757.0,94122.0,11.96
2758.0,10035.0,239.97
2759.0,31907.0,76.92
2760.0,31907.0,481.32
2761.0,84107.0,48.4
2762.0,94110.0,0.99
2763.0,94110.0,101.84
2764.0,19140.0,10.332
2765.0,19140.0,31.155
2766.0,19140.0,8.928
2767.0,19134.0,34.384
2768.0,19134.0,1924.16
2769.0,75220.0,32.192
2770.0,75220.0,50.12
2771.0,75220.0,47.976
2772.0,53186.0,54.5
2773.0,33311.0,19.104
2774.0,48205.0,49.44
2775.0,45503.0,10.368
2776.0,92037.0,154.44
2777.0,80906.0,60.984
2778.0,93309.0,195.466
2779.0,33068.0,23.68
2780.0,33068.0,2.376
2781.0,10035.0,59.2
2782.0,55044.0,22.0
2783.0,48234.0,257.98
2784.0,19134.0,23.988
2785.0,45373.0,23.976
2786.0,90036.0,601.536
2787.0,90036.0,7.9
2788.0,78415.0,58.36
2789.0,78415.0,16.464
2790.0,78415.0,39.96
2791.0,68104.0,25.96
2792.0,68104.0,36.27
2793.0,68104.0,6.48
2794.0,90278.0,1075.088
2795.0,90278.0,438.368
2796.0,90278.0,18.088
2797.0,90278.0,308.499
2798.0,72209.0,13.36
2799.0,72209.0,39.96
2800.0,72209.0,145.85
2801.0,33180.0,783.96
2802.0,97301.0,7.88
2803.0,88001.0,41.37
2804.0,94122.0,12.84
2805.0,94122.0,25.68
2806.0,79907.0,47.516
2807.0,98115.0,9.42
2808.0,98115.0,12.96
2809.0,98115.0,704.9
2810.0,98115.0,561.568
2811.0,53209.0,179.82
2812.0,53209.0,185.58
2813.0,53209.0,214.11
2814.0,53209.0,999.96
2815.0,53209.0,653.55
2816.0,2038.0,114.6
2817.0,2038.0,60.74
2818.0,2038.0,124.36
2819.0,2038.0,1088.76
2820.0,92024.0,6.72
2821.0,92024.0,298.776
2822.0,92804.0,302.376
2823.0,76017.0,8.928
2824.0,76017.0,47.584
2825.0,77041.0,33.792
2826.0,77041.0,300.5328
2827.0,77041.0,2.724
2828.0,77041.0,3.264
2829.0,43130.0,108.336
2830.0,43130.0,55.92
2831.0,43130.0,78.304
2832.0,97206.0,443.92
2833.0,97206.0,155.976
2834.0,35244.0,15.47
2835.0,35244.0,7.16
2836.0,90036.0,10.89
2837.0,90036.0,19.44
2838.0,90036.0,121.6
2839.0,32303.0,695.7
2840.0,10009.0,120.33
2841.0,23320.0,1139.92
2842.0,28314.0,229.544
2843.0,77340.0,143.728
2844.0,19140.0,36.048
2845.0,60098.0,845.488
2846.0,2149.0,50.94
2847.0,60653.0,762.594
2848.0,30076.0,56.28
2849.0,30076.0,2690.97
2850.0,32137.0,7.434
2851.0,19120.0,64.784
2852.0,47201.0,28.16
2853.0,11572.0,14.98
2854.0,11572.0,20.32
2855.0,2038.0,40.29
2856.0,57103.0,20.23
2857.0,92037.0,1603.136
2858.0,28314.0,225.296
2859.0,30318.0,67.8
2860.0,30318.0,377.97
2861.0,30318.0,1628.82
2862.0,30318.0,286.93
2863.0,32839.0,20.736
2864.0,94122.0,31.44
2865.0,94122.0,83.79
2866.0,94122.0,59.52
2867.0,94122.0,31.92
2868.0,43615.0,14.72
2869.0,43615.0,38.976
2870.0,33710.0,17.088
2871.0,85705.0,74.352
2872.0,85705.0,314.352
2873.0,90036.0,4.26
2874.0,92105.0,811.28
2875.0,10035.0,6.03
2876.0,92037.0,153.568
2877.0,92037.0,1013.488
2878.0,7090.0,52.34
2879.0,7090.0,4.66
2880.0,7090.0,254.97
2881.0,7050.0,25.44
2882.0,7050.0,27.93
2883.0,60098.0,8.85
2884.0,94110.0,6.96
2885.0,94122.0,17.456
2886.0,85281.0,307.92
2887.0,90008.0,6.63
2888.0,90008.0,12.96
2889.0,90008.0,32.4
2890.0,98105.0,23.85
2891.0,70601.0,51.96
2892.0,70601.0,17.94
2893.0,14609.0,11.56
2894.0,14609.0,26.4
2895.0,14609.0,69.08
2896.0,14609.0,35.88
2897.0,11561.0,49.65
2898.0,28205.0,959.968
2899.0,77036.0,408.422
2900.0,10035.0,479.984
2901.0,10035.0,12.6
2902.0,31907.0,184.66
2903.0,60610.0,23.12
2904.0,60035.0,37.464
2905.0,60035.0,539.658
2906.0,98115.0,310.12
2907.0,55122.0,8.56
2908.0,55122.0,52.4
2909.0,55122.0,14.94
2910.0,98103.0,11.22
2911.0,33065.0,387.136
2912.0,11550.0,41.4
2913.0,11550.0,35.0
2914.0,11550.0,39.552
2915.0,46060.0,135.72
2916.0,46060.0,12.56
2917.0,46060.0,263.96
2918.0,75220.0,5.952
2919.0,19140.0,15.8
2920.0,19140.0,14.368
2921.0,19140.0,70.448
2922.0,94109.0,129.3
2923.0,78745.0,3.882
2924.0,48234.0,6.08
2925.0,13601.0,19.9
2926.0,13601.0,70.71
2927.0,31907.0,18.84
2928.0,55124.0,8.64
2929.0,27217.0,1633.188
2930.0,48601.0,19.76
2931.0,94109.0,6.608
2932.0,94109.0,7.28
2933.0,94109.0,144.784
2934.0,98105.0,156.792
2935.0,98105.0,431.976
2936.0,98105.0,35.89
2937.0,98105.0,47.208
2938.0,98105.0,248.08
2939.0,98105.0,189.7
2940.0,98105.0,59.808
2941.0,53209.0,90.99
2942.0,53209.0,1526.56
2943.0,53209.0,368.97
2944.0,90049.0,305.01
2945.0,90049.0,18.7
2946.0,94122.0,38.29
2947.0,92024.0,26.25
2948.0,92024.0,64.96
2949.0,92024.0,43.7
2950.0,85301.0,41.6
2951.0,85301.0,23.12
2952.0,85301.0,113.888
2953.0,85301.0,113.568
2954.0,85301.0,7.92
2955.0,85301.0,671.984
2956.0,10035.0,39.99
2957.0,13601.0,191.646
2958.0,45503.0,2.313
2959.0,90032.0,19.936
2960.0,90032.0,45.92
2961.0,98115.0,20.34
2962.0,98115.0,39.28
2963.0,92054.0,81.568
2964.0,92054.0,97.184
2965.0,92054.0,24.32
2966.0,92054.0,18.96
2967.0,60076.0,32.952
2968.0,60076.0,30.016
2969.0,28314.0,499.584
2970.0,28314.0,31.104
2971.0,28314.0,13.272
2972.0,28314.0,28.272
2973.0,28314.0,259.136
2974.0,74133.0,10.8
2975.0,75002.0,244.006
2976.0,75002.0,15.936
2977.0,19143.0,188.552
2978.0,14609.0,22.58
2979.0,29464.0,545.94
2980.0,19134.0,20.736
2981.0,19134.0,43.296
2982.0,98115.0,123.136
2983.0,98115.0,11.264
2984.0,97477.0,53.424
2985.0,97477.0,275.49
2986.0,31907.0,24.96
2987.0,31907.0,19.36
2988.0,31907.0,1267.65
2989.0,90032.0,12.99
2990.0,90032.0,18.56
2991.0,90032.0,449.15
2992.0,90032.0,31.248
2993.0,10024.0,61.44
2994.0,48227.0,895.92
2995.0,95207.0,55.36
2996.0,85023.0,55.92
2997.0,19120.0,24.896
2998.0,19120.0,3.984
2999.0,19120.0,95.968
3000.0,19120.0,206.991
3001.0,19120.0,44.416
3002.0,19120.0,9.006
3003.0,48310.0,19.0
3004.0,14609.0,33.376
3005.0,10011.0,207.48
3006.0,54703.0,91.68
3007.0,10009.0,904.9
3008.0,91730.0,34.272
3009.0,42071.0,191.82
3010.0,43615.0,243.88
3011.0,80027.0,12.03
3012.0,80027.0,2549.985
3013.0,80027.0,21.594
3014.0,80027.0,8.964
3015.0,80027.0,20.736
3016.0,10035.0,344.22
3017.0,78577.0,727.296
3018.0,78577.0,22.608
3019.0,78577.0,666.4
3020.0,84084.0,5.04
3021.0,84084.0,92.94
3022.0,84084.0,66.69
3023.0,84084.0,91.68
3024.0,78521.0,327.7328
3025.0,10011.0,52.272
3026.0,10011.0,17.94
3027.0,19140.0,254.352
3028.0,59102.0,8.288
3029.0,23320.0,504.9
3030.0,97030.0,403.168
3031.0,48146.0,194.32
3032.0,48146.0,25.99
3033.0,97030.0,195.136
3034.0,19143.0,20.736
3035.0,71203.0,53.7
3036.0,71203.0,36.26
3037.0,71203.0,56.3
3038.0,71203.0,32.4
3039.0,71203.0,29.16
3040.0,91104.0,171.288
3041.0,37421.0,16.72
3042.0,90805.0,12.96
3043.0,90805.0,22.18
3044.0,90805.0,2054.272
3045.0,45373.0,1022.97
3046.0,55407.0,13.9
3047.0,55407.0,26.38
3048.0,98105.0,43.176
3049.0,31907.0,411.8
3050.0,31907.0,360.0
3051.0,83642.0,41.96
3052.0,83642.0,227.84
3053.0,83642.0,37.94
3054.0,48227.0,517.9
3055.0,48227.0,5.28
3056.0,60623.0,2799.96
3057.0,94110.0,8.96
3058.0,94110.0,31.5
3059.0,94110.0,30.56
3060.0,94110.0,24.368
3061.0,43055.0,119.976
3062.0,75081.0,26.88
3063.0,19711.0,83.97
3064.0,19711.0,104.97
3065.0,87105.0,90.8
3066.0,87105.0,140.736
3067.0,87105.0,214.95
3068.0,87105.0,45.36
3069.0,87105.0,288.24
3070.0,43615.0,663.936
3071.0,19711.0,2934.33
3072.0,19711.0,124.41
3073.0,19711.0,57.75
3074.0,90045.0,114.46
3075.0,90032.0,120.666
3076.0,75217.0,342.864
3077.0,75217.0,16.74
3078.0,75217.0,981.372
3079.0,92037.0,31.84
3080.0,92307.0,12.96
3081.0,92307.0,43.176
3082.0,40214.0,58.34
3083.0,40214.0,539.97
3084.0,10024.0,3.928
3085.0,77070.0,252.784
3086.0,77070.0,127.984
3087.0,77070.0,3.984
3088.0,77070.0,12.992
3089.0,42420.0,61.0
3090.0,42420.0,671.93
3091.0,19711.0,447.86
3092.0,19711.0,479.95
3093.0,19711.0,166.44
3094.0,60440.0,31.68
3095.0,60440.0,10.368
3096.0,60440.0,12.032
3097.0,60440.0,5.768
3098.0,76106.0,33.12
3099.0,76106.0,220.2656
3100.0,10024.0,10.776
3101.0,10024.0,242.352
3102.0,2908.0,695.16
3103.0,2908.0,220.98
3104.0,43229.0,12.957
3105.0,10024.0,25.68
3106.0,77070.0,15.712
3107.0,60505.0,298.464
3108.0,65807.0,21.93
3109.0,65807.0,242.94
3110.0,65807.0,7.64
3111.0,65807.0,51.84
3112.0,65807.0,265.17
3113.0,98105.0,837.6
3114.0,98105.0,135.9
3115.0,98105.0,34.68
3116.0,98105.0,532.704
3117.0,98105.0,43.1
3118.0,98105.0,15.88
3119.0,33801.0,1123.92
3120.0,33801.0,249.584
3121.0,33801.0,48.672
3122.0,33801.0,60.768
3123.0,33801.0,78.6
3124.0,33801.0,3.768
3125.0,33801.0,1036.624
3126.0,33801.0,563.808
3127.0,19134.0,258.528
3128.0,10011.0,49.12
3129.0,90049.0,44.46
3130.0,90049.0,241.568
3131.0,90049.0,395.0
3132.0,90049.0,627.168
3133.0,11572.0,13.28
3134.0,11572.0,12.672
3135.0,75081.0,30.56
3136.0,75081.0,77.952
3137.0,75081.0,67.992
3138.0,75081.0,12.224
3139.0,75081.0,44.784
3140.0,75081.0,22.848
3141.0,10035.0,206.43
3142.0,78207.0,210.392
3143.0,45231.0,119.96
3144.0,45231.0,10.608
3145.0,78745.0,347.802
3146.0,98105.0,963.136
3147.0,98105.0,88.776
3148.0,90004.0,32.4
3149.0,10035.0,32.4
3150.0,98103.0,31.05
3151.0,43055.0,2025.36
3152.0,43055.0,1799.994
3153.0,43055.0,101.988
3154.0,43055.0,262.864
3155.0,55369.0,735.98
3156.0,85301.0,93.024
3157.0,10009.0,284.364
3158.0,10009.0,26.0
3159.0,28540.0,67.64
3160.0,28540.0,119.976
3161.0,77070.0,5.18
3162.0,94109.0,15.56
3163.0,94109.0,78.35
